ordered_match_id,mi_batting,inning,over,ball,total_runs,team_score
17,1,1,6,1,4,36
17,1,1,6,2,0,36
17,1,1,6,3,6,42
17,1,1,6,4,0,42
17,1,1,6,5,0,42
17,1,1,6,6,0,42
17,1,1,7,1,0,42
17,1,1,7,2,4,46
17,1,1,7,3,0,46
17,1,1,7,4,0,46
17,1,1,7,5,0,46
17,1,1,7,6,0,46
17,1,1,8,1,1,47
17,1,1,8,2,1,48
17,1,1,8,3,1,49
17,1,1,8,4,0,49
17,1,1,8,5,0,49
17,1,1,8,6,0,49
17,1,1,9,1,1,50
17,1,1,9,2,2,52
17,1,1,9,3,1,53
17,1,1,9,4,1,54
17,1,1,9,5,0,54
17,1,1,9,6,0,54
17,1,1,10,1,0,54
17,1,1,10,2,1,55
17,1,1,10,3,1,56
17,1,1,10,4,1,57
17,1,1,10,5,0,57
17,1,1,10,6,0,57
17,1,1,11,1,2,59
17,1,1,11,2,6,65
17,1,1,11,3,1,66
17,1,1,11,4,1,67
17,1,1,11,5,1,68
17,1,1,11,6,1,69
17,1,1,12,1,4,73
17,1,1,12,2,1,74
17,1,1,12,3,1,75
17,1,1,12,4,2,77
17,1,1,12,5,0,77
17,1,1,12,6,1,78
17,1,1,13,1,1,79
17,1,1,13,2,4,83
17,1,1,13,3,1,84
17,1,1,13,4,0,84
17,1,1,13,5,1,85
17,1,1,13,6,1,86
17,1,1,14,1,1,87
17,1,1,14,2,2,89
17,1,1,14,3,0,89
17,1,1,14,4,1,90
17,1,1,14,5,2,92
17,1,1,14,6,1,93
17,1,1,15,1,1,94
17,1,1,15,2,0,94
17,1,1,15,3,4,98
17,1,1,15,4,0,98
17,1,1,15,5,1,99
17,1,1,15,6,0,99
17,1,1,16,1,1,100
17,1,1,16,2,6,106
17,1,1,16,3,2,108
17,1,1,16,4,1,109
17,1,1,16,5,0,109
17,1,1,16,6,2,111
17,1,1,17,1,1,112
17,1,1,17,2,1,113
17,1,1,17,3,1,114
17,1,1,17,4,1,115
17,1,1,17,5,1,116
17,1,1,17,6,2,118
17,1,1,18,1,1,119
17,1,1,18,2,1,120
17,1,1,18,3,2,122
17,1,1,18,4,0,122
17,1,1,18,5,6,128
17,1,1,18,6,1,129
17,1,1,18,7,0,129
17,1,1,19,1,0,129
17,1,1,19,2,4,133
17,1,1,19,3,0,133
17,1,1,19,4,4,137
17,1,1,19,5,1,138
17,1,1,19,6,1,139
17,1,1,20,1,2,141
17,1,1,20,2,1,142
17,1,1,20,3,6,148
17,1,1,20,4,2,150
17,1,1,20,5,6,156
17,1,1,20,6,1,157
17,1,1,20,7,0,157
17,0,2,1,1,0,0
17,0,2,1,2,2,2
17,0,2,1,3,4,6
17,0,2,1,4,2,8
17,0,2,1,5,0,8
17,0,2,1,6,4,12
17,0,2,2,1,0,12
17,0,2,2,2,0,12
17,0,2,2,3,1,13
17,0,2,2,4,0,13
17,0,2,2,5,0,13
17,0,2,2,6,1,14
17,0,2,3,1,0,14
17,0,2,3,2,0,14
17,0,2,3,3,0,14
17,0,2,3,4,0,14
17,0,2,3,5,1,15
17,0,2,3,6,1,16
17,0,2,4,1,1,17
17,0,2,4,2,0,17
17,0,2,4,3,1,18
17,0,2,4,4,6,24
17,0,2,4,5,4,28
17,0,2,4,6,1,29
17,0,2,5,1,0,29
17,0,2,5,2,0,29
17,0,2,5,3,0,29
17,0,2,5,4,0,29
17,0,2,5,5,4,33
17,0,2,5,6,1,34
17,0,2,6,1,1,35
17,0,2,6,2,0,35
17,0,2,6,3,0,35
17,0,2,6,4,1,36
17,0,2,6,5,0,36
17,0,2,6,6,2,38
17,0,2,7,1,0,38
17,0,2,7,2,0,38
17,0,2,7,3,1,39
17,0,2,7,4,1,40
17,0,2,7,5,1,41
17,0,2,7,6,1,42
17,0,2,8,1,1,43
17,0,2,8,2,4,47
17,0,2,8,3,1,48
17,0,2,8,4,2,50
17,0,2,8,5,1,51
17,0,2,8,6,4,55
17,0,2,8,7,1,56
17,0,2,8,8,0,56
17,0,2,9,1,1,57
17,0,2,9,2,1,58
17,0,2,9,3,1,59
17,0,2,9,4,0,59
17,0,2,9,5,1,60
17,0,2,9,6,0,60
17,0,2,10,1,0,60
17,0,2,10,2,1,61
17,0,2,10,3,4,65
17,0,2,10,4,0,65
17,0,2,10,5,4,69
17,0,2,10,6,6,75
17,0,2,11,1,1,76
17,0,2,11,2,0,76
17,0,2,11,3,1,77
17,0,2,11,4,4,81
17,0,2,11,5,1,82
17,0,2,11,6,0,82
17,0,2,12,1,1,83
17,0,2,12,2,0,83
17,0,2,12,3,1,84
17,0,2,12,4,0,84
17,0,2,12,5,1,85
17,0,2,12,6,0,85
17,0,2,13,1,0,85
17,0,2,13,2,1,86
17,0,2,13,3,0,86
17,0,2,13,4,0,86
17,0,2,13,5,0,86
17,0,2,13,6,6,92
17,0,2,14,1,2,94
17,0,2,14,2,1,95
17,0,2,14,3,0,95
17,0,2,14,4,1,96
17,0,2,14,5,6,102
17,0,2,14,6,2,104
17,0,2,15,1,1,105
17,0,2,15,2,1,106
17,0,2,15,3,0,106
17,0,2,15,4,2,108
17,0,2,15,5,0,108
17,0,2,15,6,4,112
17,0,2,16,1,1,113
17,0,2,16,2,6,119
17,0,2,16,3,0,119
17,0,2,16,4,4,123
17,0,2,16,5,1,124
17,0,2,16,6,1,125
17,0,2,17,1,1,126
17,0,2,17,2,1,127
17,0,2,17,3,1,128
17,0,2,17,4,1,129
17,0,2,17,5,0,129
17,0,2,17,6,2,131
17,0,2,17,7,0,131
17,0,2,18,1,1,132
17,0,2,18,2,4,136
17,0,2,18,3,1,137
17,0,2,18,4,2,139
17,0,2,18,5,1,140
17,0,2,18,6,1,141
17,0,2,18,7,0,141
17,0,2,19,1,1,142
17,0,2,19,2,1,143
17,0,2,19,3,2,145
17,0,2,19,4,1,146
17,0,2,19,5,0,146
17,0,2,19,6,1,147
17,0,2,20,1,1,148
17,0,2,20,2,2,150
17,0,2,20,3,6,156
17,0,2,20,4,4,160
18,1,1,1,1,1,1
18,1,1,1,2,1,2
18,1,1,1,3,4,6
18,1,1,1,4,0,6
18,1,1,1,5,0,6
18,1,1,1,6,0,6
18,1,1,2,1,0,6
18,1,1,2,2,0,6
18,1,1,2,3,1,7
18,1,1,2,4,4,11
18,1,1,2,5,1,12
18,1,1,2,6,1,13
18,1,1,3,1,0,13
18,1,1,3,2,0,13
18,1,1,3,3,1,14
18,1,1,3,4,1,15
18,1,1,3,5,1,16
18,1,1,3,6,1,17
18,1,1,4,1,1,18
18,1,1,4,2,0,18
18,1,1,4,3,4,22
18,1,1,4,4,0,22
18,1,1,4,5,1,23
18,1,1,4,6,0,23
18,1,1,5,1,4,27
18,1,1,5,2,4,31
18,1,1,5,3,0,31
18,1,1,5,4,1,32
18,1,1,5,5,1,33
18,1,1,5,6,1,34
18,1,1,6,1,4,38
18,1,1,6,2,1,39
18,1,1,6,3,4,43
18,1,1,6,4,6,49
18,1,1,6,5,4,53
18,1,1,6,6,0,53
18,1,1,7,1,0,53
18,1,1,7,2,0,53
18,1,1,7,3,3,56
18,1,1,7,4,0,56
18,1,1,7,5,1,57
18,1,1,7,6,0,57
18,1,1,8,1,1,58
18,1,1,8,2,0,58
18,1,1,8,3,1,59
18,1,1,8,4,1,60
18,1,1,8,5,1,61
18,1,1,8,6,2,63
18,1,1,9,1,1,64
18,1,1,9,2,1,65
18,1,1,9,3,6,71
18,1,1,9,4,1,72
18,1,1,9,5,0,72
18,1,1,9,6,0,72
18,1,1,10,1,1,73
18,1,1,10,2,1,74
18,1,1,10,3,2,76
18,1,1,10,4,0,76
18,1,1,10,5,0,76
18,1,1,10,6,6,82
18,1,1,11,1,0,82
18,1,1,11,2,1,83
18,1,1,11,3,1,84
18,1,1,11,4,0,84
18,1,1,11,5,1,85
18,1,1,11,6,1,86
18,1,1,12,1,0,86
18,1,1,12,2,1,87
18,1,1,12,3,1,88
18,1,1,12,4,6,94
18,1,1,12,5,4,98
18,1,1,12,6,1,99
18,1,1,13,1,0,99
18,1,1,13,2,6,105
18,1,1,13,3,3,108
18,1,1,13,4,0,108
18,1,1,13,5,0,108
18,1,1,13,6,0,108
18,1,1,14,1,0,108
18,1,1,14,2,0,108
18,1,1,14,3,0,108
18,1,1,14,4,4,112
18,1,1,14,5,1,113
18,1,1,14,6,4,117
18,1,1,15,1,6,123
18,1,1,15,2,1,124
18,1,1,15,3,2,126
18,1,1,15,4,0,126
18,1,1,15,5,1,127
18,1,1,15,6,0,127
18,1,1,16,1,1,128
18,1,1,16,2,1,129
18,1,1,16,3,4,133
18,1,1,16,4,0,133
18,1,1,16,5,1,134
18,1,1,16,6,6,140
18,1,1,17,1,1,141
18,1,1,17,2,1,142
18,1,1,17,3,1,143
18,1,1,17,4,0,143
18,1,1,17,5,1,144
18,1,1,17,6,1,145
18,1,1,18,1,1,146
18,1,1,18,2,4,150
18,1,1,18,3,0,150
18,1,1,18,4,1,151
18,1,1,18,5,1,152
18,1,1,18,6,1,153
18,1,1,19,1,6,159
18,1,1,19,2,0,159
18,1,1,19,3,4,163
18,1,1,19,4,0,163
18,1,1,19,5,1,164
18,1,1,19,6,0,164
18,1,1,20,1,0,164
18,1,1,20,2,1,165
18,1,1,20,3,1,166
18,1,1,20,4,0,166
18,1,1,20,5,1,167
18,1,1,20,6,6,173
18,0,2,1,1,0,0
18,0,2,1,2,4,4
18,0,2,1,3,0,4
18,0,2,1,4,1,5
18,0,2,1,5,0,5
18,0,2,1,6,1,6
18,0,2,2,1,4,10
18,0,2,2,2,1,11
18,0,2,2,3,1,12
18,0,2,2,4,0,12
18,0,2,2,5,4,16
18,0,2,2,6,0,16
18,0,2,3,1,0,16
18,0,2,3,2,1,17
18,0,2,3,3,1,18
18,0,2,3,4,0,18
18,0,2,3,5,1,19
18,0,2,3,6,1,20
18,0,2,4,1,1,21
18,0,2,4,2,1,22
18,0,2,4,3,4,26
18,0,2,4,4,2,28
18,0,2,4,5,6,34
18,0,2,4,6,4,38
18,0,2,5,1,1,39
18,0,2,5,2,0,39
18,0,2,5,3,1,40
18,0,2,5,4,1,41
18,0,2,5,5,1,42
18,0,2,5,6,1,43
18,0,2,6,1,0,43
18,0,2,6,2,4,47
18,0,2,6,3,4,51
18,0,2,6,4,4,55
18,0,2,6,5,1,56
18,0,2,6,6,4,60
18,0,2,7,1,0,60
18,0,2,7,2,0,60
18,0,2,7,3,1,61
18,0,2,7,4,1,62
18,0,2,7,5,1,63
18,0,2,7,6,1,64
18,0,2,7,7,0,64
18,0,2,7,8,0,64
18,0,2,8,1,1,65
18,0,2,8,2,1,66
18,0,2,8,3,0,66
18,0,2,8,4,0,66
18,0,2,8,5,1,67
18,0,2,8,6,1,68
18,0,2,8,7,4,72
18,0,2,9,1,0,72
18,0,2,9,2,0,72
18,0,2,9,3,6,78
18,0,2,9,4,0,78
18,0,2,9,5,1,79
18,0,2,9,6,1,80
18,0,2,10,1,1,81
18,0,2,10,2,6,87
18,0,2,10,3,0,87
18,0,2,10,4,1,88
18,0,2,10,5,1,89
18,0,2,10,6,0,89
18,0,2,11,1,0,89
18,0,2,11,2,2,91
18,0,2,11,3,0,91
18,0,2,11,4,6,97
18,0,2,11,5,1,98
18,0,2,11,6,0,98
18,0,2,12,1,1,99
18,0,2,12,2,1,100
18,0,2,12,3,3,103
18,0,2,12,4,0,103
18,0,2,12,5,0,103
18,0,2,12,6,0,103
18,0,2,13,1,1,104
18,0,2,13,2,1,105
18,0,2,13,3,1,106
18,0,2,13,4,1,107
18,0,2,13,5,1,108
18,0,2,13,6,1,109
18,0,2,14,1,4,113
18,0,2,14,2,0,113
18,0,2,14,3,0,113
18,0,2,14,4,1,114
18,0,2,14,5,0,114
18,0,2,14,6,4,118
18,0,2,15,1,1,119
18,0,2,15,2,2,121
18,0,2,15,3,2,123
18,0,2,15,4,2,125
18,0,2,15,5,1,126
18,0,2,15,6,6,132
18,0,2,16,1,1,133
18,0,2,16,2,6,139
18,0,2,16,3,0,139
18,0,2,16,4,6,145
18,0,2,16,5,1,146
18,0,2,16,6,6,152
18,0,2,17,1,0,152
18,0,2,17,2,4,156
18,0,2,17,3,2,158
18,0,2,17,4,1,159
18,0,2,17,5,1,160
18,0,2,17,6,0,160
18,0,2,18,1,1,161
18,0,2,18,2,1,162
18,0,2,18,3,4,166
18,0,2,18,4,1,167
18,0,2,18,5,1,168
18,0,2,18,6,1,169
18,0,2,18,7,0,169
18,0,2,18,8,1,170
18,0,2,19,1,1,171
18,0,2,19,2,0,171
18,0,2,19,3,1,172
18,0,2,19,4,0,172
18,0,2,19,5,4,176
19,1,1,1,1,0,0
19,1,1,1,2,0,0
19,1,1,1,3,1,1
19,1,1,1,4,0,1
19,1,1,1,5,1,2
19,1,1,1,6,0,2
19,1,1,1,7,0,2
19,1,1,2,1,0,2
19,1,1,2,2,0,2
19,1,1,2,3,0,2
19,1,1,2,4,0,2
19,1,1,2,5,0,2
19,1,1,2,6,0,2
19,1,1,3,1,0,2
19,1,1,3,2,0,2
19,1,1,3,3,4,6
19,1,1,3,4,0,6
19,1,1,3,5,0,6
19,1,1,3,6,2,8
19,1,1,4,1,4,12
19,1,1,4,2,0,12
19,1,1,4,3,0,12
19,1,1,4,4,0,12
19,1,1,4,5,1,13
19,1,1,4,6,0,13
19,1,1,4,7,0,13
19,1,1,5,1,2,15
19,1,1,5,2,4,19
19,1,1,5,3,0,19
19,1,1,5,4,0,19
19,1,1,5,5,0,19
19,1,1,5,6,1,20
19,1,1,6,1,4,24
19,1,1,6,2,1,25
19,1,1,6,3,2,27
19,1,1,6,4,2,29
19,1,1,6,5,2,31
19,1,1,6,6,0,31
19,1,1,7,1,0,31
19,1,1,7,2,1,32
19,1,1,7,3,0,32
19,1,1,7,4,4,36
19,1,1,7,5,0,36
19,1,1,7,6,0,36
19,1,1,8,1,4,40
19,1,1,8,2,1,41
19,1,1,8,3,0,41
19,1,1,8,4,1,42
19,1,1,8,5,1,43
19,1,1,8,6,1,44
19,1,1,9,1,6,50
19,1,1,9,2,0,50
19,1,1,9,3,1,51
19,1,1,9,4,1,52
19,1,1,9,5,0,52
19,1,1,9,6,1,53
19,1,1,10,1,0,53
19,1,1,10,2,4,57
19,1,1,10,3,0,57
19,1,1,10,4,4,61
19,1,1,10,5,0,61
19,1,1,10,6,1,62
19,1,1,11,1,1,63
19,1,1,11,2,6,69
19,1,1,11,3,0,69
19,1,1,11,4,1,70
19,1,1,11,5,1,71
19,1,1,11,6,0,71
19,1,1,12,1,6,77
19,1,1,12,2,2,79
19,1,1,12,3,1,80
19,1,1,12,4,0,80
19,1,1,12,5,4,84
19,1,1,12,6,0,84
19,1,1,13,1,1,85
19,1,1,13,2,1,86
19,1,1,13,3,1,87
19,1,1,13,4,6,93
19,1,1,13,5,1,94
19,1,1,13,6,4,98
19,1,1,14,1,1,99
19,1,1,14,2,6,105
19,1,1,14,3,1,106
19,1,1,14,4,1,107
19,1,1,14,5,1,108
19,1,1,14,6,6,114
19,1,1,14,7,4,118
19,1,1,14,8,6,124
19,1,1,15,1,2,126
19,1,1,15,2,1,127
19,1,1,15,3,2,129
19,1,1,15,4,1,130
19,1,1,15,5,2,132
19,1,1,15,6,0,132
19,1,1,16,1,1,133
19,1,1,16,2,0,133
19,1,1,16,3,1,134
19,1,1,16,4,2,136
19,1,1,16,5,1,137
19,1,1,16,6,1,138
19,1,1,17,1,4,142
19,1,1,17,2,6,148
19,1,1,17,3,0,148
19,1,1,17,4,1,149
19,1,1,17,5,2,151
19,1,1,17,6,4,155
19,1,1,18,1,1,156
19,1,1,18,2,2,158
19,1,1,18,3,0,158
19,1,1,18,4,1,159
19,1,1,18,5,1,160
19,1,1,18,6,0,160
19,1,1,19,1,1,161
19,1,1,19,2,1,162
19,1,1,19,3,6,168
19,1,1,19,4,0,168
19,1,1,19,5,6,174
19,1,1,19,6,1,175
19,1,1,20,1,1,176
19,1,1,20,2,4,180
19,1,1,20,3,1,181
19,1,1,20,4,0,181
19,1,1,20,5,0,181
19,1,1,20,6,2,183
19,0,2,1,1,0,0
19,0,2,1,2,0,0
19,0,2,1,3,1,1
19,0,2,1,4,1,2
19,0,2,1,5,0,2
19,0,2,1,6,4,6
19,0,2,2,1,0,6
19,0,2,2,2,1,7
19,0,2,2,3,6,13
19,0,2,2,4,0,13
19,0,2,2,5,4,17
19,0,2,2,6,1,18
19,0,2,2,7,0,18
19,0,2,3,1,1,19
19,0,2,3,2,6,25
19,0,2,3,3,0,25
19,0,2,3,4,4,29
19,0,2,3,5,0,29
19,0,2,3,6,0,29
19,0,2,4,1,4,33
19,0,2,4,2,4,37
19,0,2,4,3,1,38
19,0,2,4,4,4,42
19,0,2,4,5,1,43
19,0,2,4,6,2,45
19,0,2,4,7,1,46
19,0,2,4,8,4,50
19,0,2,5,1,1,51
19,0,2,5,2,4,55
19,0,2,5,3,6,61
19,0,2,5,4,1,62
19,0,2,5,5,6,68
19,0,2,5,6,0,68
19,0,2,5,7,4,72
19,0,2,6,1,4,76
19,0,2,6,2,4,80
19,0,2,6,3,4,84
19,0,2,6,4,1,85
19,0,2,6,5,4,89
19,0,2,6,6,1,90
19,0,2,7,1,0,90
19,0,2,7,2,1,91
19,0,2,7,3,2,93
19,0,2,7,4,4,97
19,0,2,7,5,1,98
19,0,2,7,6,6,104
19,0,2,7,7,1,105
19,0,2,7,8,1,106
19,0,2,7,9,1,107
19,0,2,8,1,2,109
19,0,2,8,2,0,109
19,0,2,8,3,6,115
19,0,2,8,4,0,115
19,0,2,8,5,0,115
19,0,2,8,6,0,115
19,0,2,9,1,0,115
19,0,2,9,2,1,116
19,0,2,9,3,1,117
19,0,2,9,4,0,117
19,0,2,9,5,0,117
19,0,2,9,6,4,121
19,0,2,10,1,1,122
19,0,2,10,2,1,123
19,0,2,10,3,0,123
19,0,2,10,4,1,124
19,0,2,10,5,4,128
19,0,2,10,6,0,128
19,0,2,11,1,1,129
19,0,2,11,2,1,130
19,0,2,11,3,1,131
19,0,2,11,4,1,132
19,0,2,11,5,0,132
19,0,2,11,6,0,132
19,0,2,11,7,0,132
19,0,2,12,1,0,132
19,0,2,12,2,6,138
19,0,2,12,3,0,138
19,0,2,12,4,0,138
19,0,2,12,5,4,142
19,0,2,12,6,1,143
19,0,2,13,1,1,144
19,0,2,13,2,0,144
19,0,2,13,3,1,145
19,0,2,13,4,1,146
19,0,2,13,5,0,146
19,0,2,13,6,0,146
19,0,2,14,1,4,150
19,0,2,14,2,0,150
19,0,2,14,3,0,150
19,0,2,14,4,6,156
19,0,2,14,5,1,157
19,0,2,14,6,1,158
19,0,2,15,1,1,159
19,0,2,15,2,0,159
19,0,2,15,3,1,160
19,0,2,15,4,1,161
19,0,2,15,5,4,165
19,0,2,15,6,1,166
19,0,2,15,7,0,166
19,0,2,15,8,2,168
19,0,2,16,1,2,170
19,0,2,16,2,0,170
19,0,2,16,3,1,171
19,0,2,16,4,0,171
19,0,2,16,5,1,172
19,0,2,16,6,1,173
19,0,2,17,1,1,174
19,0,2,17,2,4,178
19,0,2,17,3,1,179
19,0,2,17,4,4,183
19,0,2,17,5,6,189
20,0,1,1,1,2,2
20,0,1,1,2,0,2
20,0,1,1,3,0,2
20,0,1,1,4,0,2
20,0,1,1,5,1,3
20,0,1,1,6,0,3
20,0,1,2,1,0,3
20,0,1,2,2,0,3
20,0,1,2,3,5,8
20,0,1,2,4,0,8
20,0,1,2,5,0,8
20,0,1,2,6,0,8
20,0,1,2,7,0,8
20,0,1,3,1,6,14
20,0,1,3,2,1,15
20,0,1,3,3,4,19
20,0,1,3,4,4,23
20,0,1,3,5,0,23
20,0,1,3,6,0,23
20,0,1,4,1,1,24
20,0,1,4,2,4,28
20,0,1,4,3,0,28
20,0,1,4,4,1,29
20,0,1,4,5,0,29
20,0,1,4,6,1,30
20,0,1,5,1,2,32
20,0,1,5,2,4,36
20,0,1,5,3,4,40
20,0,1,5,4,4,44
20,0,1,5,5,0,44
20,0,1,5,6,0,44
20,0,1,6,1,0,44
20,0,1,6,2,0,44
20,0,1,6,3,0,44
20,0,1,6,4,0,44
20,0,1,6,5,0,44
20,0,1,6,6,0,44
20,0,1,7,1,2,46
20,0,1,7,2,0,46
20,0,1,7,3,1,47
20,0,1,7,4,0,47
20,0,1,7,5,1,48
20,0,1,7,6,1,49
20,0,1,8,1,1,50
20,0,1,8,2,4,54
20,0,1,8,3,1,55
20,0,1,8,4,1,56
20,0,1,8,5,2,58
20,0,1,8,6,1,59
20,0,1,9,1,1,60
20,0,1,9,2,4,64
20,0,1,9,3,0,64
20,0,1,9,4,0,64
20,0,1,9,5,0,64
20,0,1,9,6,1,65
20,0,1,10,1,0,65
20,0,1,10,2,1,66
20,0,1,10,3,0,66
20,0,1,10,4,1,67
20,0,1,10,5,0,67
20,0,1,10,6,0,67
20,0,1,11,1,1,68
20,0,1,11,2,1,69
20,0,1,11,3,1,70
20,0,1,11,4,0,70
20,0,1,11,5,0,70
20,0,1,11,6,0,70
20,0,1,12,1,0,70
20,0,1,12,2,1,71
20,0,1,12,3,6,77
20,0,1,12,4,1,78
20,0,1,12,5,1,79
20,0,1,12,6,1,80
20,0,1,13,1,0,80
20,0,1,13,2,0,80
20,0,1,13,3,1,81
20,0,1,13,4,1,82
20,0,1,13,5,1,83
20,0,1,13,6,1,84
20,0,1,14,1,2,86
20,0,1,14,2,0,86
20,0,1,14,3,6,92
20,0,1,14,4,1,93
20,0,1,14,5,4,97
20,0,1,14,6,1,98
20,0,1,15,1,0,98
20,0,1,15,2,2,100
20,0,1,15,3,1,101
20,0,1,15,4,0,101
20,0,1,15,5,1,102
20,0,1,15,6,1,103
20,0,1,16,1,1,104
20,0,1,16,2,0,104
20,0,1,16,3,0,104
20,0,1,16,4,1,105
20,0,1,16,5,1,106
20,0,1,16,6,2,108
20,0,1,17,1,1,109
20,0,1,17,2,1,110
20,0,1,17,3,0,110
20,0,1,17,4,4,114
20,0,1,17,5,0,114
20,0,1,17,6,4,118
20,0,1,17,7,4,122
20,0,1,18,1,1,123
20,0,1,18,2,6,129
20,0,1,18,3,2,131
20,0,1,18,4,1,132
20,0,1,18,5,0,132
20,0,1,18,6,1,133
20,0,1,19,1,6,139
20,0,1,19,2,1,140
20,0,1,19,3,4,144
20,0,1,19,4,1,145
20,0,1,19,5,1,146
20,0,1,19,6,1,147
20,0,1,20,1,1,148
20,0,1,20,2,4,152
20,0,1,20,3,1,153
20,0,1,20,4,2,155
20,0,1,20,5,3,158
20,0,1,20,6,0,158
20,1,2,1,1,0,0
20,1,2,1,2,1,1
20,1,2,1,3,0,1
20,1,2,1,4,1,2
20,1,2,1,5,1,3
20,1,2,1,6,0,3
20,1,2,1,7,0,3
20,1,2,2,1,0,3
20,1,2,2,2,4,7
20,1,2,2,3,1,8
20,1,2,2,4,1,9
20,1,2,2,5,1,10
20,1,2,2,6,0,10
20,1,2,3,1,0,10
20,1,2,3,2,4,14
20,1,2,3,3,4,18
20,1,2,3,4,1,19
20,1,2,3,5,2,21
20,1,2,3,6,2,23
20,1,2,4,1,1,24
20,1,2,4,2,1,25
20,1,2,4,3,4,29
20,1,2,4,4,2,31
20,1,2,4,5,0,31
20,1,2,4,6,4,35
20,1,2,5,1,6,41
20,1,2,5,2,4,45
20,1,2,5,3,0,45
20,1,2,5,4,4,49
20,1,2,5,5,0,49
20,1,2,5,6,1,50
20,1,2,6,1,1,51
20,1,2,6,2,3,54
20,1,2,6,3,0,54
20,1,2,6,4,6,60
20,1,2,6,5,1,61
20,1,2,6,6,0,61
20,1,2,7,1,0,61
20,1,2,7,2,1,62
20,1,2,7,3,1,63
20,1,2,7,4,0,63
20,1,2,7,5,0,63
20,1,2,7,6,4,67
20,1,2,8,1,2,69
20,1,2,8,2,0,69
20,1,2,8,3,2,71
20,1,2,8,4,0,71
20,1,2,8,5,1,72
20,1,2,8,6,1,73
20,1,2,9,1,1,74
20,1,2,9,2,0,74
20,1,2,9,3,0,74
20,1,2,9,4,1,75
20,1,2,9,5,0,75
20,1,2,9,6,0,75
20,1,2,10,1,2,77
20,1,2,10,2,1,78
20,1,2,10,3,1,79
20,1,2,10,4,4,83
20,1,2,10,5,0,83
20,1,2,10,6,1,84
20,1,2,11,1,0,84
20,1,2,11,2,1,85
20,1,2,11,3,0,85
20,1,2,11,4,0,85
20,1,2,11,5,0,85
20,1,2,11,6,0,85
20,1,2,12,1,0,85
20,1,2,12,2,0,85
20,1,2,12,3,0,85
20,1,2,12,4,1,86
20,1,2,12,5,0,86
20,1,2,12,6,0,86
20,1,2,13,1,1,87
20,1,2,13,2,1,88
20,1,2,13,3,1,89
20,1,2,13,4,1,90
20,1,2,13,5,0,90
20,1,2,13,6,1,91
20,1,2,14,1,1,92
20,1,2,14,2,1,93
20,1,2,14,3,1,94
20,1,2,14,4,0,94
20,1,2,14,5,0,94
20,1,2,14,6,0,94
20,1,2,15,1,1,95
20,1,2,15,2,1,96
20,1,2,15,3,1,97
20,1,2,15,4,1,98
20,1,2,15,5,2,100
20,1,2,15,6,1,101
20,1,2,16,1,1,102
20,1,2,16,2,1,103
20,1,2,16,3,1,104
20,1,2,16,4,1,105
20,1,2,16,5,2,107
20,1,2,16,6,1,108
20,1,2,17,1,1,109
20,1,2,17,2,6,115
20,1,2,17,3,2,117
20,1,2,17,4,1,118
20,1,2,17,5,1,119
20,1,2,17,6,6,125
20,1,2,18,1,0,125
20,1,2,18,2,1,126
20,1,2,18,3,1,127
20,1,2,18,4,0,127
20,1,2,18,5,1,128
20,1,2,18,6,1,129
20,1,2,19,1,6,135
20,1,2,19,2,0,135
20,1,2,19,3,6,141
20,1,2,19,4,6,147
20,1,2,19,5,1,148
20,1,2,19,6,6,154
20,1,2,20,1,1,155
20,1,2,20,2,4,159
21,1,1,1,1,1,1
21,1,1,1,2,0,1
21,1,1,1,3,0,1
21,1,1,1,4,4,5
21,1,1,1,5,0,5
21,1,1,1,6,0,5
21,1,1,2,1,0,5
21,1,1,2,2,0,5
21,1,1,2,3,0,5
21,1,1,2,4,0,5
21,1,1,2,5,1,6
21,1,1,2,6,1,7
21,1,1,2,7,0,7
21,1,1,2,8,4,11
21,1,1,3,1,1,12
21,1,1,3,2,0,12
21,1,1,3,3,1,13
21,1,1,3,4,1,14
21,1,1,3,5,1,15
21,1,1,3,6,0,15
21,1,1,4,1,4,19
21,1,1,4,2,0,19
21,1,1,4,3,0,19
21,1,1,4,4,2,21
21,1,1,4,5,0,21
21,1,1,4,6,1,22
21,1,1,4,7,0,22
21,1,1,5,1,1,23
21,1,1,5,2,0,23
21,1,1,5,3,6,29
21,1,1,5,4,0,29
21,1,1,5,5,6,35
21,1,1,5,6,0,35
21,1,1,6,1,0,35
21,1,1,6,2,4,39
21,1,1,6,3,1,40
21,1,1,6,4,0,40
21,1,1,6,5,6,46
21,1,1,6,6,2,48
21,1,1,7,1,1,49
21,1,1,7,2,1,50
21,1,1,7,3,1,51
21,1,1,7,4,0,51
21,1,1,7,5,1,52
21,1,1,7,6,1,53
21,1,1,8,1,1,54
21,1,1,8,2,0,54
21,1,1,8,3,6,60
21,1,1,8,4,2,62
21,1,1,8,5,0,62
21,1,1,8,6,0,62
21,1,1,9,1,6,68
21,1,1,9,2,4,72
21,1,1,9,3,4,76
21,1,1,9,4,0,76
21,1,1,9,5,1,77
21,1,1,9,6,1,78
21,1,1,10,1,4,82
21,1,1,10,2,1,83
21,1,1,10,3,1,84
21,1,1,10,4,0,84
21,1,1,10,5,2,86
21,1,1,10,6,0,86
21,1,1,11,1,2,88
21,1,1,11,2,1,89
21,1,1,11,3,1,90
21,1,1,11,4,0,90
21,1,1,11,5,0,90
21,1,1,11,6,1,91
21,1,1,12,1,1,92
21,1,1,12,2,1,93
